Source	Tag	Name	SR_LOCATION	Date
Parking Tickets	pticket		"1400 HAYS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 EWING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3900 REAGAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 WOOD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 LOUISIANA ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 WOOD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 TEMPLE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5700 LA BRANCH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"200 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3900 JULIAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3900 ESSEX LN, Houston, TX"	1/2/13
Parking Tickets	pticket		"3950 N TERMINAL RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"3900 ESSEX LN, Houston, TX"	1/2/13
Parking Tickets	pticket		"2700 DUNVALE RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"2100 DUNSTAN RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 BRANARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3600 ROBERSON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"600 LAMAR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2200 DUNVALE RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 WASHINGTON AVE, Houston, TX"	1/2/13
Parking Tickets	pticket		"3900 GANO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5600 AUSTIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 FAIRVIEW ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9900 WESTHEIMER RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 WASHINGTON AVE, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 SMITH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 PRESTON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1900 SUNSET BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"13900 WHITE HEATHER DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"700 MOODY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2200 HOPKINS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9500 WINDSWEPT LN, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 SMITH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1900 SUNSET BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 AUSTIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2300 HOPKINS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1800 SUNSET BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 AUSTIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4500 EDISON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1800 SUNSET BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 HADLEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 SMITH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 SMITH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"10900 GARDEN BRIDGE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2100 BALDWIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1900 SUNSET BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 BEGGS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5900 HERMANN PARK DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1900 SUNSET BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"5500 CONSULATE PLAZA DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"9500 FAIRDALE LN, Houston, TX"	1/2/13
Parking Tickets	pticket		"1700 VALENTINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"700 LEELAND ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 TRAVIS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9200 CARMALEE, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 LINK RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"9400 FAIRDALE LN, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 HOLMAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9200 CARMALEE, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 PRESTON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3900 PORTSMOUTH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5300 ANGELO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"15800 EXPORT PLAZA DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"0000 HARKNESS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 HOLMAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"6200 EDGEMOOR DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"5300 ANGELO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"15800 EXPORT PLAZA DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2800 N TERMINAL RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"200 ROBERT LEE RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"3300 MT VERNON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 SMITH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3800 DREXEL DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 BELL ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2400 TIMES BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 LOVETT BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"3800 DREXEL DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"400 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 BELL ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3700 DREXEL DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"5800 EDGEMOOR DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"10600 BALLANTINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 EAGLE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1700 HAWTHORNE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4200 TWELVE OAKS DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"9203 KALEWOOD DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"100 BUCKBOARD DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2400 TIMES BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 AUSTIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 TRAVIS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 SULKY TRAIL CT, Houston, TX"	1/2/13
Parking Tickets	pticket		"4200 TWELVE OAKS DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"5500 CAPLIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"600 PRESTON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 HAYS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4200 TWELVE OAKS DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 HAYS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9118 KETCHWOOD DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 HAYS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 PRESTON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 LUBBOCK ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 POLK ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5600 CRAWFORD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 PRESTON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"15000 IMPERIAL VALLEY DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 TRAVIS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 HOLMAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4200 TWELVE OAKS DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"5500 CAPLIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"15000 IMPERIAL VALLEY DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 TONYA DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2400 PORTSMOUTH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"8500 RIPTIDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 N BURR, Houston, TX"	1/2/13
Parking Tickets	pticket		"200 DYNA DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"11700 SPRING GROVE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2300 PORTSMOUTH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 LOUISIANA ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 HIDDEN VALLEY DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 BEAVER BEND RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"11700 BEXLEY DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"400 W PIERCE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"12700 DAIRY BROOK DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"5600 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		" JOHN F KENNEDY BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		" JOHN F KENNEDY BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 BROADMOOR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 SPENCER, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 LUBBOCK, Houston, TX"	1/2/13
Parking Tickets	pticket		" JOHN F KENNEDY BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		" JOHN F KENNEDY BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 COLQUITT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"8300 TYBOR DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 BRINGHURST ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 BIRDSALL ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1800 BRINGHURST ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5600 MAXIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"6500 SANDS POINT DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 BRANARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 BIRDSALL ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 KIPLING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 CALLES, Houston, TX"	1/2/13
Parking Tickets	pticket		"3870 N TERMINAL RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"6200 LYONS AVE, Houston, TX"	1/2/13
Parking Tickets	pticket		"5900 LYONS AVE, Houston, TX"	1/2/13
Parking Tickets	pticket		"200 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 EWING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 EWING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"400 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 NORTH FWY, Houston, TX"	1/2/13
Parking Tickets	pticket		"2500 DREXEL DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2500 DREXEL DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 NORTH FWY, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 PRESTON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 NORTH FWY, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2800 N TERMINAL RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"600 TRAVIS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"726 MEYERLAND PLAZA, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2000 WOODHEAD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 PRESTON ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"200 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"700 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2700 HITCHCOCK ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 HOUSTON AVE, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 AUSTIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 LA BRANCH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9900 RAYNOR CT, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MIRAMAR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 POLK ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 HOLMAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 TEXAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3500 N TERMINAL RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MIRAMAR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2300 HITCHCOCK ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 FRANKLIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 TEXAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5300 N BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"7800 AIRPORT BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 EWING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2000 WAUGH DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 SMITH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"5300 N BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2400 BERRY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 TEXAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"600 LAMAR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"600 LAMAR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 PIERCE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3600 ST CHARLES ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1800 CRAWFORD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 PIERCE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1907 SHEARN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3000 LITTLE YORK RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1800 CRAWFORD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5417 S BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"5417 S BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1800 CRAWFORD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 BELL ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 DALLAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4800 ALMEDA RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 TEXAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3800 YOAKUM BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 DALLAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"600 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2400 TIMES BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 WINBERN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"700 CONGRESS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2500 WICHITA ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4500 LOMITAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 DALLAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5400 MORNINGSIDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"3300 TRAVIS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1700 MILAM ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5911 S BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 DOWLING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5400 MORNINGSIDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2500 PORTSMOUTH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3200 TRAVIS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 WOOD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 CLAY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 HERMANN DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2900 YORKWOOD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5400 KELVIN DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 COLQUITT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"600 PIERCE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9100 RENWICK DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"3000 BRIARWICK LN, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 BERRY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5200 FEAGAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3800 CUMMINS GREEN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 BERRY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5200 FEAGAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"100 SAN JACINTO ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9840 FONDREN RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 HERMANN DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 TEXAS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 WINBERN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4100 WOODSHIRE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"500 WALKER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 WINBERN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"300 AUSTIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"11104 FONDREN RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"4300 WAYCROSS DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"5600 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"800 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9203 BELLE GLEN DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2800 CHENEVERT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5600 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"10000 WILLOWILDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2900 CHENEVERT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"700 STUART ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"9015 BELLE GLEN DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"9010 BELLE GLEN DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 PRAIRIE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4800 HAZARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 FRANCIS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4600 REDSTART ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"8707 BELLE GLEN DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 POLK, Houston, TX"	1/2/13
Parking Tickets	pticket		"3800 LA BRANCH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"11634 KARLWOOD LN, Houston, TX"	1/2/13
Parking Tickets	pticket		"11614 EVESBOROUGH DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2300 BRAZOS ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"200 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"11500 MCGALLION RD, Houston, TX"	1/2/13
Parking Tickets	pticket		"5200 STARKRIDGE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"400 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4900 CHENEVERT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"11610 GLENWOLDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"700 BENBROOK DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"11602 GLENWOLDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"11602 GLENWOLDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 BLODGETT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2000 BRENTWOOD DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"11602 GLENWOLDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 CHENEVERT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 WENTWORTH ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1800 CRAWFORD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1200 POLK, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 CHENEVERT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 CHENEVERT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3838 RICHMOND AVE, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 EWING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 EWING ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"11711 GLENWOLDE DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 HOLMAN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1900 CALUMET ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1900 PARK ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1600 CALUMET ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"5200 CRAWFORD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 PALM ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 PEDEN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 BRAESWOOD BLVD, Houston, TX"	1/2/13
Parking Tickets	pticket		"3500 ZEPHYR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2000 MAIN ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3700 ZEPHYR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3700 ZEPHYR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1300 LAMAR ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 LUBBOCK, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 LUBBOCK, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 LUBBOCK, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 GIRARD ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4400 NORTH FWY, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 MCKINNEY ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"900 CAROLINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"12100 STONE WEST DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"12100 STONE WEST DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"2700 WAUGHCREST ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"12100 STONE EAST DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1400 CALIFORNIA ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"12100 STONE EAST DR, Houston, TX"	1/2/13
Parking Tickets	pticket		"1100 CALIFORNIA ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"12100 BURDINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"12100 BURDINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1500 BLODGETT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"12100 BURDINE ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"1000 CALIFORNIA ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"2700 GRANT ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"3700 CENTER ST, Houston, TX"	1/2/13
Parking Tickets	pticket		"4700 KINGFISHER DR, Houston, TX"	1/2/13
